,id,home_label,step,keyword,from_label,to_label,from_lat,from_lon,to_lat,to_lon,travel_d(km),travel_angle,stay_t(h),start,d_home
54,0,Massachusetts_Norfolk County,54,return,Rhode Island_Providence County,Massachusetts_Middlesex County,41.870488,-71.578242,42.479477,-71.396507,69.35271572749025,12.409802508663965,288.02820605554376,17116.41325846865,38.742927779189856
55,0,Massachusetts_Norfolk County,55,return,Massachusetts_Middlesex County,Massachusetts_Norfolk County,42.479477,-71.396507,42.169703,-71.179875,38.77700199758808,152.58629313979213,42.42866980188626,17201.27059807242,0.03459432118886345
56,0,Massachusetts_Norfolk County,56,explore,Massachusetts_Norfolk County,Massachusetts_Middlesex County,42.169703,-71.179875,42.479477,-71.396507,38.77700199758808,,46.71617991752845,17247.98677798995,38.742927779189856
57,0,Massachusetts_Norfolk County,57,return,Massachusetts_Norfolk County,Massachusetts_Worcester County,42.479477,-71.396507,42.311693,-71.940282,48.39451341571277,-112.49207114151116,586.1571131806807,18420.301004351313,64.53917935546248
58,0,Massachusetts_Norfolk County,58,return,Massachusetts_Worcester County,Rhode Island_Providence County,42.311693,-71.940282,41.870488,-71.578242,57.43948770676119,148.5400497510197,68.92906453409887,18558.15913341951,46.812686910542205
59,0,Massachusetts_Norfolk County,59,explore,Rhode Island_Providence County,Massachusetts_Norfolk County,41.870488,-71.578242,42.169703,-71.179875,46.79651255155201,,82.67161301484862,18640.83074643436,0.03459432118886345
60,0,Massachusetts_Norfolk County,60,explore,Rhode Island_Providence County,Rhode Island_Bristol County,42.169703,-71.179875,41.705271,-71.285053,52.37013600029512,,12.933831010474632,18653.764577444836,52.4009834437871
61,0,Massachusetts_Norfolk County,61,explore,Rhode Island_Providence County,Massachusetts_Worcester County,41.705271,-71.285053,42.311693,-71.940282,86.4733813575027,,29.874471961019328,18683.639049405854,64.53917935546248
62,0,Massachusetts_Norfolk County,62,explore,Rhode Island_Providence County,Massachusetts_Bristol County,42.311693,-71.940282,41.748576,-71.087062,94.26977336951454,,15.03795479983816,18698.677004205692,47.48614248046315
63,0,Massachusetts_Norfolk County,63,explore,Rhode Island_Providence County,Rhode Island_Washington County,41.748576,-71.087062,41.401162,-71.617612,58.65181709747967,,22.181023746395446,18720.858027952087,92.87137309897551
64,0,Massachusetts_Norfolk County,64,return,Rhode Island_Providence County,Rhode Island_Providence County,41.401162,-71.617612,41.870488,-71.578242,52.289132202179935,3.574403140207524,226.25537577212134,19173.36877949633,46.812686910542205
65,0,Massachusetts_Norfolk County,65,return,Rhode Island_Providence County,Massachusetts_Plymouth County,41.870488,-71.578242,41.987196,-70.741942,70.3902791864686,79.09684466939976,85.81914673673523,19345.0070729698,41.47609029262972
66,0,Massachusetts_Norfolk County,66,return,Massachusetts_Plymouth County,Ohio_Mahoning County,41.987196,-70.741942,41.01088,-80.770396,841.7105087312788,-94.05993296893345,40.96967911333234,19426.946431196466,807.468872141658
67,0,Massachusetts_Norfolk County,67,explore,Ohio_Mahoning County,Ohio_Trumbull County,41.01088,-80.770396,41.308936,-80.767656,33.143108828916304,,281.61985327177786,19708.566284468245,800.80833700121
68,0,Massachusetts_Norfolk County,68,return,Ohio_Mahoning County,Massachusetts_Plymouth County,41.308936,-80.767656,41.987196,-70.741942,835.9530711763763,81.50383012075494,1389.5829265884918,22487.732137645227,41.47609029262972
69,0,Massachusetts_Norfolk County,69,return,Massachusetts_Plymouth County,Massachusetts_Plymouth County,41.987196,-70.741942,41.987196,-70.741942,0.0,0.0,13.833375208737444,22515.398888062704,41.47609029262972
70,0,Massachusetts_Norfolk County,70,explore,Massachusetts_Plymouth County,New Hampshire_Coos County,41.987196,-70.741942,44.724021,-71.732736,314.68041048970525,,474.9624991552332,22990.361387217938,287.4761921596764
71,0,Massachusetts_Norfolk County,71,return,Massachusetts_Plymouth County,Rhode Island_Providence County,44.724021,-71.732736,41.870488,-71.578242,317.5444455710539,177.69023919386,184.49361906780143,23359.34862535354,46.812686910542205
72,0,Massachusetts_Norfolk County,72,return,Rhode Island_Providence County,Rhode Island_Kent County,41.870488,-71.578242,41.67775,-71.576314,21.43208413673059,179.5719293138317,232.73861469529555,23824.825854744133,63.804657719515966
73,0,Massachusetts_Norfolk County,73,return,Rhode Island_Kent County,Rhode Island_Providence County,41.67775,-71.576314,41.870488,-71.578242,21.43208413673059,-0.4267862591106569,1026.9753616775797,25878.776578099292,46.812686910542205
74,0,Massachusetts_Norfolk County,74,return,Rhode Island_Providence County,Rhode Island_Washington County,41.870488,-71.578242,41.401162,-71.617612,52.289132202179935,-176.39943946166557,123.7608683326233,26126.29831476454,92.87137309897551
75,0,Massachusetts_Norfolk County,75,return,Rhode Island_Washington County,Ohio_Mahoning County,41.401162,-71.617612,41.01088,-80.770396,766.5654011310313,-90.21856461106866,11.817155561955541,26149.93262588845,807.468872141658
76,0,Massachusetts_Norfolk County,76,return,Ohio_Mahoning County,Rhode Island_Providence County,41.01088,-80.770396,41.870488,-71.578242,771.7814581492092,79.85879011936164,26.065585722792317,26202.063797334034,46.812686910542205
77,0,Massachusetts_Norfolk County,77,return,Rhode Island_Providence County,Massachusetts_Norfolk County,41.870488,-71.578242,42.169703,-71.179875,46.79651255155201,44.552585022855745,13.392624918321193,26228.849047170675,0.03459432118886345
78,0,Massachusetts_Norfolk County,78,explore,Massachusetts_Norfolk County,New York_New York County,42.169703,-71.179875,40.776557,-73.970174,279.333698192971,,58.65584314797534,26287.50489031865,279.34290055903983
79,0,Massachusetts_Norfolk County,79,return,Massachusetts_Norfolk County,Rhode Island_Washington County,40.776557,-73.970174,41.401162,-71.617612,209.0269647200503,69.82381631737067,86.73994164797818,26460.984773614608,92.87137309897551
80,0,Massachusetts_Norfolk County,80,return,Rhode Island_Washington County,Massachusetts_Plymouth County,41.401162,-71.617612,41.987196,-70.741942,97.63412979906846,47.840918715092826,285.5016098353001,27031.98799328521,41.47609029262972
81,0,Massachusetts_Norfolk County,81,return,Massachusetts_Plymouth County,Massachusetts_Norfolk County,41.987196,-70.741942,42.169703,-71.179875,41.45099337031845,-60.540035259599954,1368.3337286314247,29768.65545054806,0.03459432118886345
82,0,Massachusetts_Norfolk County,82,explore,Massachusetts_Norfolk County,Massachusetts_Suffolk County,42.169703,-71.179875,42.33196,-71.020173,22.322655960292476,,414.13661615466805,30182.79206670273,22.302021134556792
83,0,Massachusetts_Norfolk County,83,return,Massachusetts_Norfolk County,Massachusetts_Norfolk County,42.33196,-71.020173,42.169703,-71.179875,22.322655960292476,-143.87097680769327,25.14269568858228,30233.077458079893,0.03459432118886345
84,0,Massachusetts_Norfolk County,84,explore,Massachusetts_Norfolk County,Massachusetts_Middlesex County,42.169703,-71.179875,42.479477,-71.396507,38.77700199758808,,1073.8206199051115,31306.898077985006,38.742927779189856
85,0,Massachusetts_Norfolk County,85,explore,Massachusetts_Norfolk County,Massachusetts_Suffolk County,42.479477,-71.396507,42.33196,-71.020173,34.982880872589845,,62.00036406475063,31368.898442049758,22.302021134556792
86,0,Massachusetts_Norfolk County,86,return,Massachusetts_Norfolk County,Massachusetts_Norfolk County,42.33196,-71.020173,42.169703,-71.179875,22.322655960292476,-143.87097680769327,35.04232838521498,31438.983098820187,0.03459432118886345
87,0,Massachusetts_Norfolk County,87,return,Massachusetts_Norfolk County,New York_New York County,42.169703,-71.179875,40.776557,-73.970174,279.333698192971,-122.74793323974359,1336.4067336545404,34111.79656612927,279.34290055903983
88,0,Massachusetts_Norfolk County,88,return,New York_New York County,Ohio_Mahoning County,40.776557,-73.970174,41.01088,-80.770396,572.0415341074676,-85.1656865559779,57.219097793623014,34226.234761716514,807.468872141658
89,0,Massachusetts_Norfolk County,89,return,Ohio_Mahoning County,Massachusetts_Norfolk County,41.01088,-80.770396,42.169703,-71.179875,807.4756831569466,77.65658489994325,18.925786297268946,34264.086334311054,0.03459432118886345
90,0,Massachusetts_Norfolk County,90,return,Massachusetts_Norfolk County,Rhode Island_Providence County,42.169703,-71.179875,41.870488,-71.578242,46.79651255155201,-135.18075010689327,62.03070382862896,34388.147741968314,46.812686910542205
91,0,Massachusetts_Norfolk County,91,return,Rhode Island_Providence County,Rhode Island_Providence County,41.870488,-71.578242,41.870488,-71.578242,0.0,0.0,399.1347437239568,35186.41722941623,46.812686910542205
92,0,Massachusetts_Norfolk County,92,return,Rhode Island_Providence County,Ohio_Mahoning County,41.870488,-71.578242,41.01088,-80.770396,771.7814581492092,-94.04992423380625,114.88470880744207,35416.186647031114,807.468872141658
93,0,Massachusetts_Norfolk County,93,explore,Ohio_Mahoning County,Ohio_Trumbull County,41.01088,-80.770396,41.308936,-80.767656,33.143108828916304,,15.113653825533358,35431.300300856645,800.80833700121
94,0,Massachusetts_Norfolk County,94,return,Ohio_Mahoning County,Massachusetts_Middlesex County,41.308936,-80.767656,42.479477,-71.396507,786.0795383154936,77.36250483278128,1310.851178615497,38053.00265808764,38.742927779189856
95,0,Massachusetts_Norfolk County,95,return,Massachusetts_Middlesex County,Massachusetts_Suffolk County,42.479477,-71.396507,42.33196,-71.020173,34.982880872589845,117.83527343138466,292.5303566321972,38638.06337135203,22.302021134556792
96,0,Massachusetts_Norfolk County,96,explore,Massachusetts_Suffolk County,Massachusetts_Norfolk County,42.33196,-71.020173,42.169703,-71.179875,22.322655960292476,,24.034282375174847,38662.09765372721,0.03459432118886345
97,0,Massachusetts_Norfolk County,97,explore,Massachusetts_Suffolk County,Massachusetts_Norfolk County,42.169703,-71.179875,42.169703,-71.179875,0.0,,76.45519252052422,38738.55284624773,0.03459432118886345
98,0,Massachusetts_Norfolk County,98,return,Massachusetts_Suffolk County,Massachusetts_Norfolk County,42.169703,-71.179875,42.169703,-71.179875,0.0,0.0,768.8577013367833,40276.2682489213,0.03459432118886345
99,0,Massachusetts_Norfolk County,99,return,Massachusetts_Norfolk County,Ohio_Trumbull County,42.169703,-71.179875,41.308936,-80.767656,800.8165152079573,-93.6489497419671,121.75659350983874,40519.781435940975,800.80833700121
100,1,Massachusetts_Norfolk County,0,return,Massachusetts_Norfolk County,Massachusetts_Norfolk County,42.17,-71.18,42.169703,-71.179875,0.03459432118886345,162.67542168029894,186.2478547215329,372.4957094430658,0.03459432118886345
101,1,Massachusetts_Norfolk County,1,return,Massachusetts_Norfolk County,Massachusetts_Norfolk County,42.169703,-71.179875,42.169703,-71.179875,0.0,0.0,62.533493362081195,497.5626961672282,0.03459432118886345
102,1,Massachusetts_Norfolk County,2,explore,Massachusetts_Norfolk County,Rhode Island_Kent County,42.169703,-71.179875,41.67775,-71.576314,63.78168580257459,,61.44099245593871,559.0036886231669,63.804657719515966
103,1,Massachusetts_Norfolk County,3,return,Massachusetts_Norfolk County,Massachusetts_Norfolk County,41.67775,-71.576314,42.169703,-71.179875,63.78168580257459,30.813735996411502,18.976472510735743,596.9566336446384,0.03459432118886345
104,1,Massachusetts_Norfolk County,4,explore,Massachusetts_Norfolk County,Massachusetts_Middlesex County,42.169703,-71.179875,42.479477,-71.396507,38.77700199758808,,20.014834075931333,616.9714677205698,38.742927779189856
105,1,Massachusetts_Norfolk County,5,return,Massachusetts_Norfolk County,Massachusetts_Norfolk County,42.479477,-71.396507,42.169703,-71.179875,38.77700199758808,152.58629313979213,141.20635552188864,899.3841787643471,0.03459432118886345
106,1,Massachusetts_Norfolk County,6,explore,Massachusetts_Norfolk County,Massachusetts_Plymouth County,42.169703,-71.179875,41.987196,-70.741942,41.45099337031845,,16.511770229296612,915.8959489936437,41.47609029262972
107,1,Massachusetts_Norfolk County,7,explore,Massachusetts_Norfolk County,Massachusetts_Hampshire County,41.987196,-70.741942,42.339459,-72.663694,163.1609786039072,,554.1209139962585,1470.0168629899022,123.5550678855366
108,1,Massachusetts_Norfolk County,8,explore,Massachusetts_Norfolk County,Rhode Island_Providence County,42.339459,-72.663694,41.870488,-71.578242,103.6230782541474,,263.13109025001296,1733.147953239915,46.812686910542205
109,1,Massachusetts_Norfolk County,9,return,Massachusetts_Norfolk County,Massachusetts_Hampshire County,41.870488,-71.578242,42.339459,-72.663694,103.6230782541474,-59.42278356349895,209.1535998419251,2151.455152923765,123.5550678855366
110,1,Massachusetts_Norfolk County,10,return,Massachusetts_Hampshire County,Massachusetts_Norfolk County,42.339459,-72.663694,42.169703,-71.179875,123.57055900681043,98.28710789210442,12.867048920774366,2177.189250765314,0.03459432118886345
111,1,Massachusetts_Norfolk County,11,return,Massachusetts_Norfolk County,Massachusetts_Norfolk County,42.169703,-71.179875,42.169703,-71.179875,0.0,0.0,62.98557466411837,2303.1604000935504,0.03459432118886345
112,1,Massachusetts_Norfolk County,12,return,Massachusetts_Norfolk County,Massachusetts_Hampshire County,42.169703,-71.179875,42.339459,-72.663694,123.57055900681043,-80.71510200443554,26.614363997478993,2356.389128088508,123.5550678855366
113,1,Massachusetts_Norfolk County,13,return,Massachusetts_Hampshire County,Massachusetts_Norfolk County,42.339459,-72.663694,42.169703,-71.179875,123.57055900681043,98.28710789210442,887.6456269448489,4131.680381978206,0.03459432118886345
114,1,Massachusetts_Norfolk County,14,explore,Massachusetts_Norfolk County,Massachusetts_Plymouth County,42.169703,-71.179875,41.987196,-70.741942,41.45099337031845,,58.23535941930521,4189.915741397512,41.47609029262972
115,1,Massachusetts_Norfolk County,15,return,Massachusetts_Norfolk County,Massachusetts_Plymouth County,41.987196,-70.741942,41.987196,-70.741942,0.0,0.0,10.234295972868994,4210.38433334325,41.47609029262972
116,1,Massachusetts_Norfolk County,16,return,Massachusetts_Plymouth County,Massachusetts_Hampshire County,41.987196,-70.741942,42.339459,-72.663694,163.1609786039072,-75.46600656587027,1264.012036913239,6738.408407169727,123.5550678855366
117,1,Massachusetts_Norfolk County,17,return,Massachusetts_Hampshire County,Massachusetts_Norfolk County,42.339459,-72.663694,42.169703,-71.179875,123.57055900681043,98.28710789210442,24.439855758923233,6787.288118687574,0.03459432118886345
118,1,Massachusetts_Norfolk County,18,return,Massachusetts_Norfolk County,Massachusetts_Norfolk County,42.169703,-71.179875,42.169703,-71.179875,0.0,0.0,102.5683126084395,6992.424743904453,0.03459432118886345
119,1,Massachusetts_Norfolk County,19,return,Massachusetts_Norfolk County,Massachusetts_Norfolk County,42.169703,-71.179875,42.169703,-71.179875,0.0,0.0,34.9447061794095,7062.314156263272,0.03459432118886345
120,1,Massachusetts_Norfolk County,20,return,Massachusetts_Norfolk County,Massachusetts_Norfolk County,42.169703,-71.179875,42.169703,-71.179875,0.0,0.0,137.86750883567973,7338.049173934632,0.03459432118886345
121,1,Massachusetts_Norfolk County,21,return,Massachusetts_Norfolk County,Rhode Island_Kent County,42.169703,-71.179875,41.67775,-71.576314,63.78168580257459,-148.9213839380489,27.051287065699213,7392.15174806603,63.804657719515966
122,1,Massachusetts_Norfolk County,22,return,Rhode Island_Kent County,Massachusetts_Norfolk County,41.67775,-71.576314,42.169703,-71.179875,63.78168580257459,30.813735996411502,12.53781214299783,7417.227372352026,0.03459432118886345
123,1,Massachusetts_Norfolk County,23,return,Massachusetts_Norfolk County,Massachusetts_Hampshire County,42.169703,-71.179875,42.339459,-72.663694,123.57055900681043,-80.71510200443554,34.33256928253689,7485.8925109171,123.5550678855366
124,1,Massachusetts_Norfolk County,24,explore,Massachusetts_Hampshire County,Massachusetts_Hampden County,42.339459,-72.663694,42.136198,-72.635648,22.719216965667123,,157.46304876244727,7643.355559679547,120.05348169759253
125,1,Massachusetts_Norfolk County,25,explore,Massachusetts_Hampshire County,Massachusetts_Franklin County,42.136198,-72.635648,42.583791,-72.591655,49.90115834666353,,17.70141678897359,7661.056976468521,124.75018098361637
126,1,Massachusetts_Norfolk County,26,explore,Massachusetts_Hampshire County,Massachusetts_Franklin County,42.583791,-72.591655,42.583791,-72.591655,0.0,,28.10650027156117,7689.163476740082,124.75018098361637
